,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP
71,596,2021-03-01 15:08:08,22.15,26.1404,22.488,22.5556,21.8796,26.5127,23.7388,20.9673,21.7106,24.5166,23.8741,23.164,22.7246,22.2514,26.8849,26.9865,26.648,25.9036,25.3961,-0.463734,-0.25497,-0.0014087586536636711,-0.001947619323534867,0.005105517387390137,
72,598,2021-03-01 15:08:11,22.15,26.1404,22.488,22.5218,21.8458,26.4788,23.7388,21.0011,21.7106,24.5166,23.9417,23.164,22.6908,22.2852,26.9188,26.9526,26.6142,26.0051,25.3623,1.89827,0.534077,0.0029300474406479247,0.007972474162529665,0.0056540131568908695,
73,599,2021-03-01 15:08:13,22.15,26.1404,22.5218,22.5218,21.7782,26.4788,23.7388,20.9673,21.7106,24.5166,23.9079,23.164,22.7584,22.2852,26.9188,26.9526,26.6142,26.0389,25.3284,1.89827,2.11217,0.011587764128980141,0.007898695379621578,0.004824162483215332,
74,600,2021-03-01 15:08:15,22.15,26.1743,22.488,22.5218,21.8458,26.4788,23.705,20.9673,21.7444,24.5166,23.9417,23.164,22.7246,22.2514,26.8849,26.9526,26.6142,25.8021,25.3961,1.89827,1.32313,0.007207154790732329,0.008046471225860555,0.005665488243103027,
75,601,2021-03-01 15:08:16,22.15,26.1743,22.5218,22.5218,21.8458,26.445,23.7388,20.9673,21.7106,24.4828,23.9079,23.164,22.6908,22.2852,26.9188,26.9526,26.6142,26.1066,25.3623,4.26027,1.32313,0.007207485503421389,0.017893040733898295,0.005225893020629883,
76,602,2021-03-01 15:08:18,22.1162,26.1743,22.5218,22.5218,21.7782,26.4788,23.6374,20.9673,21.7106,24.5166,23.9079,23.1302,22.7246,22.2514,26.8849,26.9865,26.5803,25.8697,25.3623,-5.18774,1.32313,0.007258941445043483,-0.02178939768606931,0.005943984031677246,
77,603,2021-03-01 15:08:20,22.15,26.1404,22.488,22.5218,21.8458,26.5127,23.6374,20.9335,21.7106,24.5166,23.9079,23.164,22.7246,22.2514,26.8849,26.9188,26.6142,25.8359,25.3623,1.89827,1.32313,0.007310549623179251,0.007972474162529665,0.005681791305541992,
78,605,2021-03-01 15:08:23,22.1162,26.1743,22.488,22.488,21.8796,26.445,23.6712,20.9673,21.7106,24.5166,23.9079,23.164,22.7246,22.2852,26.9188,26.9526,26.6142,26.0051,25.3284,4.26027,1.32313,0.007207485503421389,0.018059453298967805,0.0042500123977661135,
79,606,2021-03-01 15:08:25,22.15,26.1743,22.488,22.5218,21.8458,26.4788,23.705,20.9335,21.7106,24.5166,23.9755,23.164,22.7584,22.319,26.9188,26.9188,26.6142,25.9712,25.3623,-0.463734,1.32313,0.007258941445043483,-0.0019656962852772366,0.004543365478515625,
80,607,2021-03-01 15:08:27,22.1162,26.1743,22.4542,22.5218,21.7782,26.445,23.6712,20.9673,21.7106,24.4828,23.9417,23.164,22.7246,22.2852,26.9188,26.9526,26.648,26.0389,25.3623,1.89827,-1.04402,-0.005687089715509435,0.008120623909325813,0.003528924226760864,
81,608,2021-03-01 15:08:28,22.1162,26.1404,22.488,22.5218,21.9134,26.445,23.6712,21.0011,21.7106,24.5166,23.9755,23.1979,22.6908,22.2514,26.9188,26.9526,26.648,25.8697,25.3623,-0.463734,2.11217,0.011505622770069121,-0.0019477090025409856,0.004038908004760742,
82,609,2021-03-01 15:08:30,22.1162,26.1404,22.5218,22.5218,21.8796,26.445,23.6712,20.9673,21.7106,24.5166,23.9417,23.164,22.6908,22.2514,26.9188,26.9865,26.6142,25.9712,25.3623,-0.463734,2.90122,0.01580381450971273,-0.0019296845352630631,0.0073232722282409665,
83,610,2021-03-01 15:08:32,22.1162,26.1743,22.488,22.488,21.812,26.445,23.6712,20.9673,21.7106,24.5166,23.9417,23.164,22.6908,22.2514,26.9188,26.9865,26.648,25.8697,25.3623,1.89827,0.534077,0.0029092774218790187,0.008046841729240544,0.005400575637817383,
84,611,2021-03-01 15:08:34,22.1162,26.1743,22.4542,22.5218,21.812,26.5127,23.705,20.9673,21.7444,24.4828,23.9417,23.164,22.7246,22.2514,26.8849,26.9526,26.6142,26.0051,25.3623,-0.463734,1.32313,0.007258760600846772,-0.0019838112639230963,0.005394259929656983,
