,dateTime,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9
535,2021-05-20 09:40:00,25.7344,28.5776,28.9163,29.492,29.7969,30.3389,30.881,31.3216,31.2199,30.7794
536,2021-05-20 09:40:02,25.8021,28.6115,28.984,29.5259,29.763,30.4405,30.9827,31.3216,31.1521,30.8133
537,2021-05-20 09:40:03,25.7682,28.6115,28.9501,29.492,29.7969,30.4067,30.9488,31.3555,31.2877,30.8471
538,2021-05-20 09:40:05,25.7682,28.6453,28.9501,29.492,29.8307,30.8133,30.9488,31.3216,31.186,30.8133
539,2021-05-20 09:40:07,25.7344,28.6453,28.984,29.4581,29.8646,30.7116,31.0166,31.3555,31.3555,30.8133
540,2021-05-20 09:40:08,25.8697,28.6453,28.984,29.492,29.8646,30.8133,31.0166,31.3893,31.2877,30.8471
541,2021-05-20 09:40:10,25.8021,28.6453,28.984,29.5598,29.8985,30.5422,31.0166,31.3893,31.2538,30.8471
542,2021-05-20 09:40:11,25.8359,28.6792,28.9501,29.5936,29.8646,30.61,30.9827,31.4571,31.2877,30.7794
543,2021-05-20 09:40:15,25.7682,28.7131,29.0179,29.6614,29.9324,30.9149,31.0505,31.491,31.3555,30.9149
544,2021-05-20 09:40:18,25.8021,28.7469,29.0179,29.6614,30.034,30.7116,31.1521,31.491,31.491,30.881
545,2021-05-20 09:40:19,25.8697,28.7469,29.0179,29.5598,30.034,30.881,31.1182,31.491,31.4232,30.9149
546,2021-05-20 09:40:21,25.9036,28.7808,29.0179,29.5936,30.0679,30.5422,31.1182,31.491,31.491,30.8471
547,2021-05-20 09:40:26,25.9036,28.7808,29.0856,29.6275,30.1356,30.9149,31.1521,31.5927,31.4571,30.9149
548,2021-05-20 09:40:29,25.9712,28.8485,29.1195,29.6614,30.2034,31.0166,31.2538,31.5588,31.6266,31.0166
549,2021-05-20 09:40:31,25.9712,28.8147,29.1195,29.6275,30.2373,30.9149,31.2538,31.5249,31.6266,31.0505
550,2021-05-20 09:40:32,26.0051,28.8147,29.1195,29.6614,30.2373,30.7794,31.2538,31.5588,31.5588,31.0505
551,2021-05-20 09:40:36,25.9712,28.8485,29.1872,29.6953,30.2711,31.0166,31.2538,31.5927,31.491,31.0505
552,2021-05-20 09:40:37,25.9374,28.8485,29.1872,29.6953,30.305,30.7455,31.2877,31.6944,31.5249,31.0843
553,2021-05-20 09:40:39,25.9374,28.8824,29.1872,29.6953,30.2711,31.0166,31.3216,31.6944,31.5927,31.0505
554,2021-05-20 09:40:40,25.9374,28.8824,29.2211,29.763,30.305,30.9827,31.2877,31.7283,31.5927,31.0843
555,2021-05-20 09:40:42,25.9712,28.8485,29.2211,29.763,30.3389,30.7455,31.3216,31.7283,31.6605,31.0843
556,2021-05-20 09:40:44,25.9374,28.8824,29.2211,29.8646,30.305,30.7116,31.3555,31.7622,31.5927,31.1182
557,2021-05-20 09:40:45,26.0389,28.8824,29.2549,29.8307,30.305,31.0505,31.3893,31.83,31.6266,31.1182
558,2021-05-20 09:40:47,26.0728,28.9163,29.2549,29.8646,30.3389,31.1182,31.3893,31.83,31.6944,31.1182
559,2021-05-20 09:40:49,26.0728,28.9163,29.2549,29.8307,30.3389,31.2199,31.3893,31.7961,31.7283,31.1182
560,2021-05-20 09:40:50,26.0728,28.9163,29.2549,29.9324,30.3728,30.8133,31.4232,31.83,31.7622,31.1521
561,2021-05-20 09:40:52,26.0051,28.9501,29.2888,29.9662,30.4067,30.8133,31.4232,31.7961,31.6944,31.1521
562,2021-05-20 09:40:53,26.0389,28.984,29.2888,30.0001,30.3728,31.2199,31.491,31.7961,31.7283,31.186
563,2021-05-20 09:40:55,26.1066,28.9501,29.2888,29.9662,30.3728,31.1182,31.4232,31.83,31.6605,31.2538
564,2021-05-20 09:40:57,26.1066,28.984,29.2888,29.9662,30.3728,30.881,31.4571,31.8638,31.7283,31.1182
565,2021-05-20 09:40:58,26.0051,29.0179,29.3227,29.9324,30.3728,31.2538,31.4571,31.7961,31.6266,31.1521
566,2021-05-20 09:41:00,26.0728,29.0179,29.3227,30.0001,30.3728,31.2877,31.4571,31.83,31.7622,31.186
567,2021-05-20 09:41:02,26.0728,29.0179,29.3227,30.034,30.3728,30.9488,31.4232,31.7961,31.7961,31.2538
568,2021-05-20 09:41:03,26.0051,29.0179,29.3227,29.9662,30.3728,31.3555,31.3893,31.7622,31.8638,31.2538
569,2021-05-20 09:41:05,26.0389,29.0856,29.3227,29.9662,30.3728,31.0505,31.4232,31.83,31.83,31.2199
570,2021-05-20 09:41:06,26.1404,29.0179,29.3227,30.034,30.4067,31.2538,31.4232,31.83,31.7622,31.2538
571,2021-05-20 09:41:08,26.0051,29.0517,29.3227,29.9662,30.4067,31.2538,31.491,31.83,31.83,31.3893
572,2021-05-20 09:41:10,26.0389,29.0856,29.3565,30.0001,30.4067,30.9488,31.5249,31.8638,31.8638,31.3555
573,2021-05-20 09:41:11,26.0051,29.0517,29.3565,30.034,30.3728,31.0505,31.4571,31.8638,31.7622,31.2538
574,2021-05-20 09:41:13,26.1066,29.1195,29.3565,29.9662,30.3728,31.2538,31.5249,31.83,31.8638,31.3555
575,2021-05-20 09:41:14,26.1066,29.1195,29.3565,30.0679,30.3728,30.9488,31.491,31.8638,31.8977,31.4232
576,2021-05-20 09:41:18,26.0728,29.1533,29.3565,30.0679,30.4067,31.3893,31.5249,31.8977,31.6944,31.491
577,2021-05-20 09:41:19,26.0051,29.1533,29.3904,30.0679,30.4067,31.3555,31.491,31.8977,31.83,31.3893
578,2021-05-20 09:41:21,26.0728,29.2211,29.3565,30.1018,30.4067,31.3893,31.491,31.8977,31.7961,31.4232
579,2021-05-20 09:41:23,26.0389,29.2211,29.4243,30.1356,30.4067,31.186,31.491,31.9316,31.9655,31.3893
580,2021-05-20 09:41:24,26.0389,29.2211,29.4243,30.2034,30.4067,31.1182,31.5249,31.9655,31.9655,31.5249
581,2021-05-20 09:41:26,26.1404,29.2211,29.4243,30.1695,30.3389,31.2538,31.5249,31.9655,31.9655,31.4571
582,2021-05-20 09:41:27,26.0389,29.2211,29.4243,30.2373,30.4067,31.2877,31.5588,31.9994,31.9994,31.4571
583,2021-05-20 09:41:29,26.1404,29.2549,29.4243,30.2034,30.4067,31.1182,31.5588,31.9655,32.0333,31.5249
584,2021-05-20 09:41:31,26.1066,29.2549,29.4581,30.2373,30.3728,31.491,31.5927,32.0672,32.0672,31.5249
585,2021-05-20 09:41:34,26.1743,29.2549,29.4581,30.1695,30.4405,31.3555,31.6605,32.0672,32.1011,31.5927
586,2021-05-20 09:41:35,26.1404,29.2888,29.492,30.2034,30.4067,31.3893,31.6944,32.0672,31.9655,31.6605
587,2021-05-20 09:41:37,26.0389,29.2888,29.492,30.2034,30.4405,31.5588,31.6944,32.1011,32.0672,31.5249
588,2021-05-20 09:41:39,26.0728,29.3227,29.492,30.2373,30.4405,31.2877,31.7283,32.1011,32.135,31.5588
589,2021-05-20 09:41:40,26.1066,29.2888,29.492,30.2711,30.4067,31.6266,31.7961,32.1689,32.0333,31.6605
590,2021-05-20 09:41:42,26.2081,29.2888,29.492,30.2373,30.4405,31.2538,31.83,32.1689,32.1689,31.6605
591,2021-05-20 09:41:44,26.1066,29.3227,29.492,30.305,30.4405,31.1521,31.83,32.135,32.0333,31.7622
592,2021-05-20 09:41:45,26.2081,29.3565,29.5259,30.3389,30.4405,31.5588,31.83,32.2028,32.1689,31.5927
593,2021-05-20 09:41:47,26.1066,29.3565,29.5259,30.305,30.4405,31.3893,31.8638,32.2028,32.0333,31.7961
594,2021-05-20 09:41:48,26.2081,29.3565,29.5598,30.3389,30.4405,31.2538,31.8638,32.2367,32.2367,31.6266
595,2021-05-20 09:41:50,26.1743,29.3565,29.5936,30.3389,30.4744,31.5588,31.8638,32.2367,32.2028,31.6944
596,2021-05-20 09:41:52,26.2419,29.3565,29.5936,30.3389,30.5083,31.2877,31.83,32.2367,32.1011,31.6944
597,2021-05-20 09:41:53,26.2758,29.3565,29.6275,30.305,30.5761,31.2877,31.8638,32.2367,32.135,31.7961
598,2021-05-20 09:41:55,26.3435,29.3904,29.6275,30.4067,30.6438,31.6266,31.8638,32.2367,32.135,31.7961
599,2021-05-20 09:41:57,26.3435,29.3904,29.6275,30.4405,30.7116,31.3555,31.8977,32.3045,32.2028,31.8638
600,2021-05-20 09:41:58,26.3435,29.3904,29.6275,30.3728,30.7455,31.3893,31.8977,32.3045,32.135,31.8977
601,2021-05-20 09:42:00,26.3773,29.3904,29.6275,30.3728,30.8471,31.2877,31.9316,32.2706,32.3384,31.8977
602,2021-05-20 09:42:01,26.3435,29.3565,29.6953,30.4405,30.8471,31.4571,31.9655,32.2706,32.2028,31.7622
603,2021-05-20 09:42:03,26.4111,29.4243,29.6614,30.4067,30.881,31.7622,31.9994,32.2706,32.2367,31.7283
604,2021-05-20 09:42:05,26.3773,29.4243,29.6614,30.4744,30.881,31.491,31.9994,32.2706,32.3384,31.7961
605,2021-05-20 09:42:08,26.3773,29.4581,29.6953,30.4405,30.9149,31.6266,32.0672,32.3384,32.3723,31.83
606,2021-05-20 09:42:09,26.3773,29.4581,29.6953,30.4405,30.881,31.7961,32.0333,32.3045,32.2367,31.83
607,2021-05-20 09:42:11,26.3773,29.4581,29.7291,30.4067,30.881,31.6266,32.0672,32.3384,32.2706,32.0333
608,2021-05-20 09:42:13,26.3773,29.492,29.7291,30.4744,30.9149,31.7961,32.0672,32.3723,32.2706,31.8638
609,2021-05-20 09:42:14,26.4111,29.4581,29.7291,30.4744,30.9149,31.491,32.1011,32.3384,32.3723,31.8638
610,2021-05-20 09:42:16,26.4111,29.492,29.763,30.4067,30.9488,31.6944,32.135,32.3723,32.3045,31.8977
611,2021-05-20 09:42:18,26.3435,29.492,29.7969,30.4744,30.9149,31.83,32.135,32.3723,32.2706,32.1011
612,2021-05-20 09:42:21,26.3773,29.5259,29.7969,30.5083,31.0166,31.5927,32.2028,32.474,32.4401,32.0333
613,2021-05-20 09:42:22,26.4111,29.5259,29.7969,30.5083,31.0843,31.83,32.2367,32.474,32.4062,31.9655
614,2021-05-20 09:42:24,26.3773,29.5598,29.8307,30.5083,31.0843,31.9316,32.2367,32.4401,32.3384,32.0333
615,2021-05-20 09:42:26,26.3435,29.5598,29.8307,30.5422,31.1521,31.7283,32.2367,32.474,32.3384,31.9994
616,2021-05-20 09:42:27,26.3773,29.5936,29.8307,30.5761,31.1521,31.8977,32.2367,32.5079,32.474,32.0333
617,2021-05-20 09:42:29,26.445,29.5598,29.8307,30.5761,31.1521,31.9655,32.2706,32.474,32.5079,31.9655
618,2021-05-20 09:42:32,26.3773,29.5598,29.8646,30.5761,31.1521,31.7961,32.2706,32.474,32.5418,32.135
619,2021-05-20 09:42:34,26.2758,29.6275,29.8646,30.5083,31.1521,31.6944,32.2706,32.5079,32.5757,32.0333
620,2021-05-20 09:42:35,26.3435,29.5936,29.8646,30.5422,31.1182,31.6605,32.2367,32.5079,32.5418,32.135
621,2021-05-20 09:42:37,26.3096,29.5936,29.8646,30.5761,31.1521,31.83,32.2367,32.5418,32.6096,32.135
622,2021-05-20 09:42:39,26.3773,29.6275,29.9324,30.5422,31.1182,31.9994,32.2706,32.5757,32.6435,32.0672
623,2021-05-20 09:42:40,26.3096,29.6614,29.9324,30.61,31.1182,32.0333,32.2706,32.5418,32.5757,32.1011
624,2021-05-20 09:42:42,26.3773,29.6614,29.9324,30.61,31.1521,31.9655,32.2706,32.6096,32.5079,32.2028
625,2021-05-20 09:42:43,26.3435,29.6614,29.9324,30.6438,31.1521,31.83,32.3045,32.6096,32.6435,32.2028
626,2021-05-20 09:42:45,26.3435,29.6953,29.9662,30.5422,31.186,32.0333,32.2367,32.6435,32.6096,32.135
627,2021-05-20 09:42:47,26.3435,29.6953,29.9662,30.6438,31.186,32.1011,32.2706,32.6435,32.5418,32.1011
628,2021-05-20 09:42:48,26.3096,29.6614,29.9662,30.6438,31.2199,31.8638,32.3045,32.6096,32.6435,32.0672
629,2021-05-20 09:42:50,26.3096,29.7291,30.0001,30.61,31.2199,31.7961,32.2706,32.6774,32.6435,32.2706
630,2021-05-20 09:42:52,26.4111,29.7291,30.0001,30.61,31.2877,32.1689,32.3045,32.6774,32.5418,32.2367
631,2021-05-20 09:42:53,26.3773,29.7291,30.0001,30.6438,31.3216,32.0333,32.2706,32.7113,32.7113,32.2706
632,2021-05-20 09:42:55,26.445,29.763,30.034,30.6777,31.3216,31.9316,32.2706,32.7452,32.7113,32.2028
633,2021-05-20 09:42:56,26.3773,29.7291,30.0001,30.7116,31.3555,31.8977,32.3045,32.7113,32.7113,32.2028
634,2021-05-20 09:42:58,26.3435,29.763,30.0679,30.7116,31.3555,31.8638,32.3045,32.7113,32.6774,32.3045
635,2021-05-20 09:43:00,26.3773,29.763,30.0679,30.6777,31.3893,31.9655,32.3045,32.7452,32.6435,32.3384
636,2021-05-20 09:43:01,26.4111,29.7969,30.1018,30.7455,31.4232,31.9316,32.3045,32.7452,32.6096,32.2367
637,2021-05-20 09:43:03,26.4111,29.7969,30.1018,30.6777,31.4571,32.135,32.3045,32.7113,32.6096,32.1689
638,2021-05-20 09:43:04,26.445,29.8307,30.1018,30.7794,31.4571,31.9316,32.3045,32.7113,32.5757,32.2706
639,2021-05-20 09:43:06,26.4788,29.8307,30.1018,30.7455,31.5249,32.135,32.2706,32.7452,32.5757,32.2367
640,2021-05-20 09:43:08,26.5127,29.8307,30.1356,30.7116,31.5588,31.9994,32.3045,32.7113,32.5757,32.2706
641,2021-05-20 09:43:09,26.5803,29.8646,30.1695,30.7794,31.5927,32.2367,32.3045,32.7113,32.6435,32.3723
642,2021-05-20 09:43:11,26.5127,29.8646,30.1695,30.7455,31.6266,32.1689,32.3045,32.7113,32.6435,32.3045
643,2021-05-20 09:43:13,26.5803,29.8646,30.1356,30.8133,31.6605,32.2706,32.3045,32.7113,32.6774,32.3723
644,2021-05-20 09:43:14,26.5127,29.8985,30.1695,30.8471,31.6605,32.135,32.3045,32.7113,32.7113,32.3723
645,2021-05-20 09:43:16,26.6142,29.8985,30.1695,30.7455,31.6944,31.9316,32.2706,32.7113,32.7452,32.2706
646,2021-05-20 09:43:17,26.648,29.8985,30.1695,30.7455,31.6944,32.1689,32.2706,32.7113,32.8131,32.3723
647,2021-05-20 09:43:21,26.5803,29.9324,30.2373,30.8133,31.7283,32.2028,32.3723,32.8131,32.6774,32.474
648,2021-05-20 09:43:22,26.6819,29.9662,30.2034,30.881,31.7622,32.2028,32.3723,32.8131,32.7791,32.4062
649,2021-05-20 09:43:24,26.6819,29.9662,30.2034,30.881,31.7961,32.1689,32.4401,32.847,32.7113,32.3384
650,2021-05-20 09:43:26,26.7157,29.9662,30.2373,30.8133,31.7961,31.9994,32.4401,32.847,32.6774,32.4401
651,2021-05-20 09:43:27,26.6819,29.9662,30.2711,30.881,31.7961,32.1011,32.4062,32.847,32.7113,32.474
652,2021-05-20 09:43:29,26.6819,29.9662,30.305,30.881,31.83,32.3723,32.4401,32.847,32.7113,32.3045
653,2021-05-20 09:43:30,26.7157,30.0001,30.2711,30.881,31.7961,32.135,32.5079,32.8809,32.7452,32.474
654,2021-05-20 09:43:32,26.648,29.9662,30.2711,30.9488,31.8638,31.9994,32.5418,32.8809,32.7452,32.5418
655,2021-05-20 09:43:34,26.7496,29.9662,30.305,30.9827,31.8638,32.3384,32.5418,32.9148,32.8809,32.474
656,2021-05-20 09:43:35,26.648,30.034,30.2711,30.9488,31.8638,32.1011,32.5079,32.9148,32.8131,32.3723
657,2021-05-20 09:43:37,26.7157,30.034,30.3389,30.9827,31.9316,32.3723,32.5418,32.9148,32.8809,32.3384
658,2021-05-20 09:43:38,26.7496,30.034,30.3728,30.9827,31.8977,32.4062,32.5418,32.9148,32.847,32.4401
659,2021-05-20 09:43:42,26.7496,30.0679,30.3728,30.9827,31.9316,32.1011,32.5418,32.9826,32.9487,32.6096
660,2021-05-20 09:43:43,26.6819,30.0679,30.3389,31.0505,31.9316,32.4062,32.5418,33.0165,32.8809,32.5418
661,2021-05-20 09:43:45,26.7496,30.0679,30.3728,31.0843,31.9655,32.3723,32.6096,32.9826,32.9487,32.474
662,2021-05-20 09:43:47,26.6819,30.0679,30.3728,31.0505,31.9994,32.0672,32.5757,33.0165,32.8131,32.474
663,2021-05-20 09:43:50,26.7157,30.1018,30.4067,31.0843,31.9655,32.4401,32.5757,33.0165,33.0843,32.474
664,2021-05-20 09:43:51,26.7834,30.1695,30.4405,31.1521,31.9655,32.135,32.5757,33.0165,33.0843,32.5079
665,2021-05-20 09:43:53,26.7496,30.1356,30.4067,31.1521,32.0333,32.4401,32.5757,33.0504,32.9826,32.6435
666,2021-05-20 09:43:55,26.7834,30.2034,30.4067,31.186,32.0333,32.3384,32.5757,33.0504,32.9148,32.6774
667,2021-05-20 09:43:56,26.7496,30.1695,30.3728,31.2199,32.0333,32.474,32.6096,33.1182,33.0165,32.6096
668,2021-05-20 09:43:59,26.7157,30.2034,30.4067,31.2199,32.0333,32.3384,32.6435,33.1182,33.186,32.7113
669,2021-05-20 09:44:01,26.7496,30.2034,30.4744,31.2199,32.0672,32.3384,32.6774,33.1182,33.2199,32.8131
670,2021-05-20 09:44:03,26.7834,30.2373,30.4744,31.2199,32.0672,32.3384,32.6774,33.1521,33.186,32.8131
671,2021-05-20 09:44:04,26.7157,30.2034,30.4744,31.2199,32.0672,32.4401,32.7113,33.1521,33.0504,32.7452
672,2021-05-20 09:44:06,26.8172,30.2034,30.5422,31.2199,32.1011,32.6096,32.7113,33.1521,33.0165,32.8809
673,2021-05-20 09:44:08,26.7496,30.2711,30.4744,31.2199,32.0672,32.5079,32.7452,33.186,33.1182,32.7452
674,2021-05-20 09:44:09,26.7834,30.2711,30.5422,31.2538,32.0672,32.5079,32.7791,33.2199,33.0165,32.847
675,2021-05-20 09:44:11,26.7157,30.2711,30.5422,31.2877,32.0672,32.5079,32.7791,33.2199,33.2199,32.7113
676,2021-05-20 09:44:12,26.7496,30.305,30.5761,31.2877,32.0672,32.2706,32.7791,33.2199,33.1182,32.847
677,2021-05-20 09:44:14,26.7496,30.305,30.5422,31.2877,32.0333,32.4401,32.8131,33.2538,33.1182,32.6774
678,2021-05-20 09:44:16,26.7496,30.3389,30.5422,31.2877,32.0333,32.6435,32.8131,33.2878,33.2199,32.8131
679,2021-05-20 09:44:17,26.648,30.3389,30.5761,31.3216,31.9994,32.6435,32.847,33.2878,33.186,32.847
680,2021-05-20 09:44:19,26.7496,30.3389,30.5761,31.3893,32.0333,32.6435,32.8131,33.2878,33.2538,32.7113
681,2021-05-20 09:44:20,26.6819,30.3389,30.5761,31.3893,31.9994,32.4401,32.8131,33.3556,33.2878,32.6435
682,2021-05-20 09:44:22,26.648,30.305,30.6438,31.3893,31.9655,32.4062,32.847,33.3217,33.2199,32.7791
683,2021-05-20 09:44:24,26.7496,30.4067,30.61,31.4232,31.9994,32.3384,32.8809,33.3556,33.2199,32.9148
684,2021-05-20 09:44:25,26.7496,30.4067,30.61,31.3893,31.9994,32.6435,32.8809,33.3895,33.3217,32.7113
685,2021-05-20 09:44:27,26.6819,30.4067,30.6438,31.4571,31.9655,32.4062,32.9487,33.4234,33.3556,32.7113
686,2021-05-20 09:44:29,26.7157,30.4067,30.6777,31.4232,31.9994,32.7113,32.9487,33.4234,33.3895,32.8809
687,2021-05-20 09:44:30,26.7496,30.4067,30.7116,31.4571,31.9316,32.4062,32.9826,33.4234,33.3556,32.7791
688,2021-05-20 09:44:32,26.7834,30.4405,30.6777,31.4571,31.9316,32.5079,33.0165,33.4234,33.2878,32.9148
689,2021-05-20 09:44:33,26.7496,30.4405,30.7116,31.4571,31.9316,32.5418,33.0504,33.4234,33.4573,32.9487
690,2021-05-20 09:44:35,26.7496,30.4405,30.7116,31.491,31.9655,32.4062,33.0504,33.4234,33.3556,32.8809
691,2021-05-20 09:44:38,26.8849,30.4405,30.7455,31.5588,31.9316,32.7791,33.0843,33.4234,33.4912,33.0504
692,2021-05-20 09:44:40,26.8511,30.5083,30.7794,31.5588,31.9655,32.6096,33.1182,33.4234,33.4912,33.0504
693,2021-05-20 09:44:41,26.8849,30.5083,30.7455,31.5927,31.9655,32.6774,33.0843,33.4573,33.3556,32.8809
694,2021-05-20 09:44:43,26.8849,30.5083,30.7794,31.5927,31.9655,32.5757,33.1182,33.4912,33.3217,32.9148
695,2021-05-20 09:44:45,26.9188,30.5083,30.7794,31.5927,31.9655,32.7113,33.1521,33.4573,33.3895,32.9487
696,2021-05-20 09:44:46,26.9188,30.5083,30.7794,31.5927,31.9316,32.5757,33.1182,33.4912,33.5251,32.9826
697,2021-05-20 09:44:48,26.9865,30.5422,30.8471,31.6605,31.9655,32.6435,33.1182,33.4573,33.5251,33.1182
698,2021-05-20 09:44:50,27.0203,30.5083,30.8133,31.6605,31.9655,32.7452,33.1182,33.5251,33.5251,33.1521
699,2021-05-20 09:44:51,27.0203,30.5422,30.8471,31.6605,31.9316,32.6435,33.1182,33.5251,33.3895,33.186
700,2021-05-20 09:44:53,27.0542,30.5083,30.8471,31.6605,31.9655,32.6774,33.1521,33.559,33.3895,33.186
701,2021-05-20 09:44:54,27.088,30.5422,30.881,31.6605,31.9655,32.9148,33.1521,33.559,33.4912,32.9148
702,2021-05-20 09:44:58,27.0203,30.5083,30.9488,31.7283,31.9655,32.6096,33.186,33.593,33.5251,33.0165
703,2021-05-20 09:44:59,27.0542,30.5422,30.9827,31.6605,31.9655,32.8809,33.186,33.593,33.593,33.0165
704,2021-05-20 09:45:02,27.0542,30.61,30.9488,31.6944,31.9655,32.8131,33.2199,33.6269,33.4912,33.2199
705,2021-05-20 09:45:04,26.9865,30.6438,30.9827,31.7283,31.9655,32.9826,33.2538,33.6269,33.5251,33.0843
706,2021-05-20 09:45:06,26.9865,30.61,31.0166,31.7622,31.9994,33.0165,33.2878,33.6269,33.5251,33.0504
707,2021-05-20 09:45:07,26.9865,30.61,31.0166,31.7961,31.9655,32.9487,33.3217,33.6608,33.559,33.2878
708,2021-05-20 09:45:09,27.0542,30.61,31.0505,31.7622,31.9994,32.9487,33.3217,33.6608,33.5251,33.1521
709,2021-05-20 09:45:11,27.0542,30.6777,31.0505,31.7622,31.9994,33.0165,33.2878,33.6608,33.7286,33.2538
710,2021-05-20 09:45:12,27.0203,30.6438,31.0843,31.7961,31.9994,32.847,33.3556,33.593,33.7286,33.3556
711,2021-05-20 09:45:14,26.9526,30.6777,31.0843,31.83,31.9994,32.9148,33.3217,33.6608,33.6608,33.1521
712,2021-05-20 09:45:15,27.0203,30.6777,31.1182,31.7622,31.9994,32.9826,33.3217,33.6608,33.6608,33.2878
713,2021-05-20 09:45:17,26.9865,30.7116,31.1182,31.83,32.0333,32.9487,33.3217,33.6947,33.593,33.1182
714,2021-05-20 09:45:19,26.9865,30.7116,31.1182,31.83,32.0333,32.9148,33.3217,33.6947,33.6269,33.2199
715,2021-05-20 09:45:22,26.9526,30.7116,31.1521,31.8638,32.0672,32.9487,33.3895,33.7286,33.6947,33.2878
716,2021-05-20 09:45:23,26.9188,30.7116,31.1521,31.8977,32.1011,33.0165,33.4573,33.7286,33.7625,33.2538
717,2021-05-20 09:45:25,26.9865,30.7116,31.2199,31.8977,32.0672,32.9487,33.4573,33.7625,33.6947,33.186
718,2021-05-20 09:45:27,26.8849,30.7116,31.2199,31.8977,32.0672,32.8809,33.4573,33.7964,33.6269,33.3556
719,2021-05-20 09:45:28,26.8849,30.7116,31.2199,31.8977,32.1011,32.9487,33.4912,33.7964,33.7286,33.3895
720,2021-05-20 09:45:30,26.9188,30.8133,31.2199,31.8638,32.0672,33.0843,33.5251,33.7625,33.6947,33.2878
721,2021-05-20 09:45:32,26.8511,30.8133,31.2538,31.8977,32.135,32.9148,33.4912,33.7964,33.7286,33.186
722,2021-05-20 09:45:33,26.9188,30.8133,31.2877,31.8977,32.1011,33.0504,33.5251,33.8304,33.7625,33.2878
723,2021-05-20 09:45:35,26.8511,30.8133,31.2877,31.9316,32.1689,33.186,33.559,33.8304,33.7286,33.4573
724,2021-05-20 09:45:36,26.8511,30.8471,31.2877,31.9316,32.1011,33.1182,33.5251,33.8643,33.7964,33.2878
725,2021-05-20 09:45:38,26.9188,30.8133,31.3555,31.9316,32.1689,33.0843,33.4912,33.8643,33.7625,33.2878
726,2021-05-20 09:45:40,26.8172,30.8471,31.3893,31.9655,32.2028,33.1521,33.4912,33.8643,33.8304,33.2538
727,2021-05-20 09:45:43,26.8849,30.9149,31.3893,31.9316,32.2028,33.0504,33.559,33.966,33.8304,33.3895
728,2021-05-20 09:45:44,26.8849,30.9488,31.3555,31.9655,32.2367,33.0843,33.5251,33.9999,33.8982,33.4234
729,2021-05-20 09:45:46,26.8849,30.9149,31.3893,31.9655,32.2706,33.1182,33.559,33.9999,33.8643,33.3217
730,2021-05-20 09:45:48,26.8849,30.9488,31.4571,31.9994,32.2706,33.186,33.593,33.9999,33.9321,33.4573
731,2021-05-20 09:45:49,26.9526,31.0166,31.4232,31.9994,32.2706,33.2538,33.559,34.0339,33.966,33.4912
732,2021-05-20 09:45:51,26.9526,30.9827,31.4571,32.0333,32.2706,33.2199,33.593,34.0678,33.966,33.4573
733,2021-05-20 09:45:54,27.0542,31.0505,31.491,31.9994,32.3045,33.3217,33.6608,34.1017,33.966,33.4912
734,2021-05-20 09:45:56,27.0542,31.0166,31.4232,32.0672,32.3045,33.186,33.6947,34.0678,33.9999,33.3556
735,2021-05-20 09:45:57,27.0203,31.0166,31.491,32.0333,32.3045,33.3556,33.6947,34.1017,33.966,33.5251
736,2021-05-20 09:45:59,27.088,31.0505,31.5249,32.0672,32.3045,33.186,33.7286,34.0678,34.0678,33.5251
737,2021-05-20 09:46:01,27.088,31.0843,31.491,32.0672,32.3045,33.186,33.7286,34.1356,34.0678,33.3556
738,2021-05-20 09:46:02,27.1557,31.1521,31.5249,32.0672,32.3045,33.2878,33.7964,34.1356,34.1017,33.3556
739,2021-05-20 09:46:04,27.1219,31.1182,31.5249,32.0333,32.3384,33.186,33.8304,34.1695,33.9999,33.5251
740,2021-05-20 09:46:05,27.1557,31.1182,31.5588,32.0672,32.3045,33.3556,33.7964,34.1695,34.0678,33.4912
741,2021-05-20 09:46:09,27.1896,31.1521,31.5588,32.1011,32.3384,33.3217,33.8304,34.1356,34.1356,33.4912
742,2021-05-20 09:46:10,27.1896,31.186,31.5249,32.1011,32.3384,33.3556,33.8304,34.1695,34.1017,33.559
743,2021-05-20 09:46:12,27.2234,31.2199,31.6266,32.135,32.3723,33.3895,33.7964,34.2374,34.1017,33.559
744,2021-05-20 09:46:14,27.1896,31.2199,31.5588,32.1689,32.3384,33.4234,33.8643,34.1695,34.1017,33.4912
745,2021-05-20 09:46:15,27.1557,31.2538,31.6266,32.1689,32.3384,33.4912,33.8643,34.2034,34.0678,33.5251
746,2021-05-20 09:46:17,27.2234,31.2199,31.5927,32.1689,32.3723,33.4912,33.8982,34.2034,34.1017,33.559
747,2021-05-20 09:46:18,27.2234,31.2538,31.6266,32.1689,32.3723,33.4912,33.9321,34.2374,34.1356,33.593
748,2021-05-20 09:46:20,27.1896,31.2538,31.6605,32.2028,32.4062,33.4573,33.8982,34.2374,34.2034,33.6608
749,2021-05-20 09:46:22,27.2234,31.2877,31.6605,32.1689,32.4062,33.559,33.966,34.2713,34.1356,33.6269
750,2021-05-20 09:46:23,27.2234,31.3216,31.6605,32.2367,32.4062,33.6269,33.966,34.2374,34.1356,33.6947
751,2021-05-20 09:46:25,27.2911,31.3555,31.7283,32.2028,32.4062,33.559,33.9999,34.3052,34.2034,33.6608
752,2021-05-20 09:46:26,27.2911,31.3555,31.6944,32.2367,32.4062,33.559,33.966,34.3052,34.1356,33.7286
