,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW
65,6011,2021-02-15 14:58:26,23.0964,24.6181,20.4267,18.7044,24.3813,35.2212,32.3045,15.4647,20.1227,20.5957,20.5619,20.4605,20.4943,20.3592,36.8841,25.8021,22.0824,21.2376,20.9673,-2.825737091414544,1.3231252342444757,0.02303460175856662,-0.013601457263459594
66,6012,2021-02-15 14:58:28,23.0964,24.6519,20.4267,18.7044,24.3813,35.2551,32.3384,15.431,20.1227,20.5957,20.5619,20.4267,20.5281,20.393,36.8841,25.8021,22.0824,21.2038,20.9335,-2.825737091414544,1.3231252342444757,0.023086320339857167,-0.013711141200927975
67,6013,2021-02-15 14:58:30,23.1302,24.6519,20.4267,18.7044,24.3813,35.2212,32.3045,15.4647,20.1227,20.5957,20.5619,20.4605,20.5281,20.393,36.8841,25.8021,22.0824,21.2376,20.9335,-0.4637337145910134,1.3231252342444757,0.02303460175856662,-0.002250040632528649
68,6014,2021-02-15 14:58:31,23.0964,24.6519,20.4267,18.7044,24.3813,35.2551,32.3384,15.4647,20.1227,20.5957,20.5619,20.4605,20.5281,20.393,36.9181,25.8021,22.0824,21.2038,20.9673,-0.4637337145910134,1.3231252342444757,0.023086320339857167,-0.0022501450894730226
69,6015,2021-02-15 14:58:33,23.0964,24.6519,20.4267,18.7044,24.3813,35.2212,32.2706,15.431,20.1227,20.5957,20.5619,20.4267,20.5281,20.393,36.9181,25.8359,22.0824,21.2376,20.9673,-0.4637337145910134,1.3231252342444757,0.02303460175856662,-0.0022501450894730226
70,6016,2021-02-15 14:58:35,23.1302,24.6519,20.4605,18.7044,24.3475,35.2212,32.2706,15.4647,20.1227,20.5957,20.5619,20.4605,20.5281,20.393,36.8841,25.8021,22.0824,21.2038,20.9335,-0.4637337145910134,2.1121730471176354,0.03677132271860458,-0.00223204115951448
71,6017,2021-02-15 14:58:37,23.0964,24.6181,20.4267,18.7382,24.3475,35.2212,32.3045,15.431,20.1227,20.5957,20.5619,20.4605,20.4943,20.393,36.9181,25.8021,22.1162,21.2376,20.9335,-0.4637337145910134,2.1121730471176354,0.03677132271860458,-0.0022321447808428523
72,6018,2021-02-15 14:58:38,23.0964,24.6519,20.4267,18.7382,24.3813,35.2212,32.2706,15.4647,20.1227,20.5957,20.5281,20.4267,20.4943,20.393,36.9181,25.8359,22.0824,21.2038,20.9335,-0.4637337145910134,-0.25497039150178974,-0.004438840161508368,-0.0022501450894730226
73,6019,2021-02-15 14:58:40,23.1302,24.6181,20.4605,18.7382,24.3813,35.2551,32.2706,15.4647,20.1227,20.5957,20.5281,20.4605,20.5281,20.393,36.8841,25.7682,22.0824,21.2376,20.9673,-0.4637337145910134,2.1121730471176354,0.036853883757128975,-0.0022140416865003088
74,6020,2021-02-15 14:58:42,23.1302,24.6519,20.4267,18.7044,24.3813,35.2212,32.2706,15.4647,20.089,20.5957,20.5619,20.4267,20.4943,20.393,36.8841,25.8021,22.0824,21.2376,20.9335,-0.4637337145910134,1.3231252342444757,0.023087056550843893,-0.002250040632528649
75,6021,2021-02-15 14:58:44,23.0964,24.6181,20.4605,18.7382,24.3813,35.2551,32.3045,15.4647,20.1227,20.5957,20.5281,20.4605,20.4943,20.393,36.8841,25.8021,22.1162,21.2376,20.9335,-0.4637337145910134,1.3231252342444757,0.023086320339857167,-0.0022141444722126842
76,6022,2021-02-15 14:58:45,23.0964,24.6181,20.4605,18.7044,24.3813,35.2551,32.2367,15.4647,20.089,20.5957,20.5619,20.4267,20.4943,20.393,36.9181,25.8021,22.0824,21.2038,20.9335,-0.4637337145910134,1.3231252342444757,0.023138777464992103,-0.0022141444722126842
77,6023,2021-02-15 14:58:47,23.0964,24.6181,20.4267,18.7044,24.3475,35.2212,32.2706,15.4647,20.1227,20.5957,20.5619,20.4605,20.5281,20.4267,36.8841,25.8021,22.0824,21.2376,20.9673,4.260273039056376,2.9012208599907954,0.050508043678642554,0.020506480184392207
78,6024,2021-02-15 14:58:49,23.0964,24.6181,20.4267,18.7382,24.3813,35.2551,32.2367,15.4647,20.1227,20.5957,20.5619,20.4267,20.4943,20.393,36.9181,25.8021,22.1162,21.2038,20.9673,-0.4637337145910134,1.3231252342444757,0.023086320339857167,-0.0022321447808428523
79,6025,2021-02-15 14:58:50,23.1302,24.6181,20.4605,18.7044,24.3813,35.2212,32.2367,15.4647,20.1227,20.5957,20.5619,20.4267,20.4943,20.3592,36.8841,25.8021,22.0824,21.2376,20.9335,-0.4637337145910134,1.3231252342444757,0.02303460175856662,-0.0022140416865003088
80,6026,2021-02-15 14:58:52,23.1302,24.6181,20.4605,18.7044,24.3813,35.2212,32.2367,15.431,20.1227,20.5619,20.5619,20.4267,20.4943,20.393,36.9181,25.8021,22.0824,21.2038,20.9335,-0.4637337145910134,2.1121730471176354,0.03677132271860458,-0.0022140416865003088
81,6027,2021-02-15 14:58:54,23.0964,24.6181,20.4267,18.7044,24.3813,35.2212,32.2367,15.431,20.089,20.5957,20.5619,20.4267,20.4943,20.393,36.9181,25.8359,22.0824,21.2376,20.9673,-0.4637337145910134,2.9012208599907954,0.05062306146654546,-0.0022321447808428523
